,word,ls_word_acc,cr_word_acc,ls_word_count,cr_word_count
13456,mad,98.0,69.0,51,51
13458,share,98.0,96.0,51,51
13459,sleeping,98.0,96.0,51,51
13461,throne,98.0,94.0,51,51
13462,unable,98.0,90.0,51,51
13463,despair,98.0,80.0,50,50
13464,eating,98.0,82.0,50,50
13465,join,98.0,94.0,50,50
13466,pause,98.0,86.0,50,50
13469,community,98.0,98.0,49,49
13470,fighting,98.0,100.0,49,49
13471,flung,98.0,69.0,49,49
13473,sufficiently,98.0,100.0,49,49
13474,bearing,98.0,90.0,48,48
13475,becoming,98.0,96.0,48,48
13476,crime,98.0,100.0,48,48
13477,eleven,98.0,65.0,48,48
13478,extreme,98.0,98.0,48,48
13479,ghost,98.0,88.0,48,48
13480,kindness,98.0,96.0,48,48
13481,magnificent,98.0,100.0,48,48
13482,spiritual,98.0,98.0,48,48
13484,teacher,98.0,98.0,48,48
13485,wishing,98.0,88.0,48,48
13486,witness,98.0,98.0,48,48
13487,active,98.0,100.0,47,47
13488,cruel,98.0,98.0,47,47
13489,dancing,98.0,96.0,47,47
13490,fault,98.0,87.0,47,47
13491,gloomy,98.0,96.0,47,47
13493,useful,98.0,98.0,47,47
13494,accustomed,98.0,70.0,46,46
13495,afterward,98.0,87.0,46,46
13496,composed,98.0,100.0,46,46
13497,doubtless,98.0,85.0,46,46
13498,hanging,98.0,93.0,46,46
13499,necessity,98.0,85.0,46,46
13501,accordingly,98.0,73.0,45,45
13502,attend,98.0,87.0,45,45
13503,native,98.0,100.0,45,45
13504,request,98.0,100.0,45,45
13505,science,98.0,98.0,45,45
13506,sentiment,98.0,91.0,45,45
13507,species,98.0,96.0,45,45
13508,suffer,98.0,98.0,45,45
13509,voyage,98.0,98.0,45,45
13510,accident,98.0,95.0,44,44
13512,atmosphere,98.0,93.0,44,44
13513,cover,98.0,89.0,44,44
13514,distinguished,98.0,100.0,44,44
13515,driving,98.0,98.0,44,44
13517,literature,98.0,95.0,44,44
13518,needs,98.0,95.0,44,44
13519,older,98.0,98.0,44,44
13520,rare,98.0,80.0,44,44
13522,stupid,98.0,77.0,44,44
13523,type,98.0,91.0,44,44
13524,absolute,98.0,100.0,43,43
13525,consent,98.0,95.0,43,43
13526,convinced,98.0,100.0,43,43
13527,destruction,98.0,100.0,43,43
13528,district,98.0,100.0,43,43
13529,event,98.0,98.0,43,43
13531,leaning,98.0,79.0,43,43
13532,library,98.0,100.0,43,43
13533,likewise,98.0,100.0,43,43
13535,purple,98.0,98.0,43,43
13536,superior,98.0,91.0,43,43
13537,suspected,98.0,79.0,43,43
13538,crowded,98.0,98.0,42,42
13539,development,98.0,100.0,42,42
13541,disposed,98.0,90.0,42,42
13542,familiar,98.0,98.0,42,42
13543,level,98.0,95.0,42,42
13544,milk,98.0,95.0,42,42
13547,adventure,98.0,95.0,41,41
13548,concerned,98.0,88.0,41,41
13550,draw,98.0,95.0,41,41
13551,elder,98.0,95.0,41,41
13552,final,98.0,100.0,41,41
13553,glimpse,98.0,90.0,41,41
13555,landscape,98.0,100.0,41,41
13556,pipe,98.0,90.0,41,41
13558,the,99.0,94.0,60133,60133
13559,to,99.0,96.0,27365,27365
13560,was,99.0,95.0,13262,13262
13561,with,99.0,94.0,8008,8008
13562,not,99.0,96.0,6269,6269
13563,she,99.0,95.0,5966,5966
13564,be,99.0,96.0,5326,5326
13565,my,99.0,96.0,4314,4314
13566,which,99.0,94.0,4258,4258
13567,from,99.0,98.0,4069,4069
13568,so,99.0,96.0,3885,3885
13569,been,99.0,96.0,2557,2557
13570,more,99.0,98.0,1986,1986
13571,very,99.0,97.0,1827,1827
13572,little,99.0,97.0,1739,1739
13573,about,99.0,97.0,1697,1697
13574,time,99.0,98.0,1652,1652
13575,only,99.0,90.0,1484,1484
13576,other,99.0,98.0,1437,1437
13577,made,99.0,95.0,1370,1370
13578,after,99.0,93.0,1363,1363
13579,before,99.0,98.0,1351,1351
13580,down,99.0,96.0,1311,1311
13581,such,99.0,98.0,1280,1280
13582,came,99.0,95.0,1214,1214
13583,day,99.0,95.0,1207,1207
13584,good,99.0,94.0,1193,1193
13585,way,99.0,96.0,1154,1154
13586,must,99.0,97.0,1117,1117
13587,back,99.0,96.0,1047,1047
13588,himself,99.0,97.0,996,996
13589,long,99.0,97.0,971,971
13590,even,99.0,94.0,953,953
13591,make,99.0,95.0,891,891
13592,without,99.0,98.0,885,885
13593,think,99.0,97.0,881,881
13594,thought,99.0,91.0,879,879
13595,life,99.0,98.0,866,866
13596,away,99.0,91.0,865,865
13597,being,99.0,97.0,843,843
13598,nothing,99.0,99.0,799,799
13599,last,99.0,96.0,774,774
13600,young,99.0,92.0,762,762
13601,night,99.0,96.0,714,714
13602,same,99.0,98.0,714,714
13603,another,99.0,96.0,685,685
13604,always,99.0,97.0,659,659
13605,told,99.0,96.0,638,638
13606,because,99.0,99.0,600,600
13607,going,99.0,92.0,578,578
13608,soon,99.0,94.0,551,551
13609,father,99.0,98.0,547,547
13611,mother,99.0,98.0,529,529
13612,world,99.0,99.0,525,525
13613,few,99.0,98.0,524,524
13615,better,99.0,99.0,520,520
13616,herself,99.0,93.0,463,463
13617,find,99.0,97.0,460,460
13618,hundred,99.0,73.0,443,443
13619,course,99.0,99.0,435,435
13620,almost,99.0,93.0,420,420
13621,among,99.0,95.0,419,419
13622,anything,99.0,97.0,394,394
13624,next,99.0,95.0,393,393
13625,five,99.0,87.0,379,379
13626,looking,99.0,96.0,371,371
13627,small,99.0,99.0,368,368
13628,money,99.0,99.0,362,362
13629,indeed,99.0,91.0,358,358
13630,kind,99.0,96.0,355,355
13631,full,99.0,93.0,354,354
13632,twenty,99.0,71.0,351,351
13633,cried,99.0,84.0,349,349
13634,matter,99.0,98.0,347,347
13635,country,99.0,99.0,338,338
13636,high,99.0,92.0,334,334
13637,themselves,99.0,97.0,332,332
13638,behind,99.0,97.0,325,325
13639,power,99.0,99.0,324,324
13640,child,99.0,98.0,317,317
13641,death,99.0,96.0,317,317
13642,certain,99.0,99.0,316,316
13643,rest,99.0,94.0,314,314
13645,present,99.0,98.0,305,305
13646,lady,99.0,93.0,304,304
13647,large,99.0,97.0,304,304
13648,wife,99.0,96.0,301,301
13649,cannot,99.0,94.0,300,300
13650,boy,99.0,91.0,298,298
13651,given,99.0,95.0,295,295
13652,case,99.0,96.0,294,294
13653,short,99.0,96.0,294,294
13654,everything,99.0,96.0,290,290
13655,general,99.0,97.0,289,289
13656,doctor,99.0,97.0,286,286
13657,ground,99.0,99.0,283,283
13658,fire,99.0,98.0,281,281
13659,speak,99.0,97.0,276,276
13660,evening,99.0,98.0,275,275
13661,fact,99.0,99.0,275,275
13662,family,99.0,97.0,262,262
13663,dark,99.0,97.0,250,250
13664,several,99.0,99.0,249,249
13665,lost,99.0,97.0,248,248
13666,big,99.0,91.0,244,244
13668,continued,99.0,89.0,241,241
13669,red,99.0,92.0,238,238
13670,street,99.0,94.0,235,235
13672,become,99.0,100.0,228,228
13674,longer,99.0,99.0,228,228
13675,understand,99.0,100.0,226,226
13676,happy,99.0,94.0,225,225
13677,table,99.0,100.0,225,225
13678,across,99.0,94.0,224,224
13679,window,99.0,99.0,221,221
13681,fellow,99.0,94.0,217,217
13682,carried,99.0,95.0,213,213
13683,feeling,99.0,98.0,212,212
13684,idea,99.0,96.0,212,212
13685,ten,99.0,69.0,212,212
13686,brother,99.0,98.0,209,209
13687,prince,99.0,97.0,209,209
13688,church,99.0,96.0,208,208
13689,although,99.0,93.0,207,207
13690,party,99.0,98.0,207,207
13691,strong,99.0,97.0,207,207
13692,river,99.0,96.0,205,205
13694,princess,99.0,88.0,204,204
13695,suppose,99.0,95.0,204,204
13696,clear,99.0,96.0,199,199
13697,daughter,99.0,98.0,192,192
13698,living,99.0,96.0,191,191
13699,doing,99.0,97.0,189,189
13700,husband,99.0,98.0,185,185
13701,snow,99.0,86.0,182,182
13702,truth,99.0,98.0,180,180
13703,position,99.0,97.0,178,178
13704,silence,99.0,96.0,173,173
13705,wonder,99.0,97.0,173,173
13706,wind,99.0,91.0,171,171
13707,front,99.0,95.0,169,169
13708,yourself,99.0,92.0,168,168
13709,company,99.0,96.0,163,163
13710,thirty,99.0,72.0,163,163
13711,attention,99.0,95.0,161,161
13712,interest,99.0,96.0,159,159
13713,subject,99.0,99.0,159,159
13714,character,99.0,99.0,152,152
13715,third,99.0,91.0,152,152
13716,ago,99.0,94.0,150,150
13717,floor,99.0,97.0,149,149
13718,getting,99.0,97.0,149,149
13719,impossible,99.0,100.0,148,148
13721,broken,99.0,98.0,146,146
13722,object,99.0,97.0,145,145
13723,smile,99.0,92.0,142,142
13724,natural,99.0,96.0,141,141
13725,outside,99.0,93.0,141,141
13726,queen,99.0,97.0,141,141
13727,below,99.0,91.0,140,140
13728,figure,99.0,94.0,140,140
13729,thinking,99.0,82.0,140,140
13730,desire,99.0,96.0,138,138
13731,government,99.0,99.0,138,138
13733,entirely,99.0,99.0,137,137
13735,necessary,99.0,99.0,137,137
13736,quickly,99.0,98.0,137,137
13737,fresh,99.0,88.0,136,136
13738,afternoon,99.0,99.0,135,135
13739,court,99.0,93.0,133,133
13740,sky,99.0,89.0,131,131
13741,turning,99.0,95.0,131,131
13742,especially,99.0,96.0,130,130
13744,office,99.0,98.0,128,128
13745,dinner,99.0,98.0,126,126
13746,following,99.0,97.0,126,126
13747,joy,99.0,92.0,126,126
13749,strength,99.0,98.0,125,125
13750,duty,99.0,97.0,122,122
13751,quiet,99.0,98.0,121,121
13752,fortune,99.0,99.0,120,120
13753,particular,99.0,99.0,120,120
13754,understood,99.0,100.0,119,119
13755,nine,99.0,72.0,118,118
13756,spent,99.0,90.0,118,118
13757,marriage,99.0,97.0,115,115
13758,pale,99.0,95.0,115,115
13759,evil,99.0,86.0,111,111
13760,pocket,99.0,95.0,111,111
13761,finally,99.0,84.0,109,109
13762,warm,99.0,91.0,109,109
13763,handsome,99.0,88.0,108,108
13764,walking,99.0,99.0,108,108
13766,twelve,99.0,69.0,107,107
13767,crowd,99.0,98.0,106,106
13768,summer,99.0,98.0,105,105
13769,evidently,99.0,71.0,104,104
13770,escape,99.0,94.0,103,103
13771,instant,99.0,97.0,103,103
13772,fallen,99.0,93.0,102,102
13773,storm,99.0,97.0,102,102
13774,safe,99.0,97.0,101,101
13778,perfectly,99.0,98.0,99,99
13779,situation,99.0,98.0,99,99
13780,lower,99.0,94.0,96,96
13781,discovered,99.0,96.0,95,95
13782,prepared,99.0,97.0,95,95
13783,finished,99.0,99.0,93,93
13785,possession,99.0,99.0,92,92
13786,lose,99.0,97.0,91,91
13787,quarter,99.0,89.0,91,91
13788,likely,99.0,97.0,90,90
13790,nobody,99.0,96.0,89,89
13792,spite,99.0,98.0,89,89
13794,carefully,99.0,99.0,87,87
13795,everywhere,99.0,99.0,87,87
13798,serious,99.0,99.0,87,87
13799,existence,99.0,98.0,86,86
13800,grave,99.0,93.0,86,86
13803,allow,99.0,93.0,84,84
13804,companion,99.0,99.0,84,84
13805,private,99.0,100.0,83,83
13806,taste,99.0,90.0,83,83
13808,dog,99.0,93.0,81,81
13809,finding,99.0,98.0,81,81
13810,henry,99.0,80.0,81,81
13811,fancy,99.0,93.0,80,80
13813,bottom,99.0,99.0,79,79
13814,aware,99.0,97.0,78,78
13815,papa,99.0,66.0,77,77
13816,passion,99.0,100.0,77,77
13817,spoken,99.0,97.0,77,77
13818,task,99.0,91.0,77,77
13819,dangerous,99.0,97.0,76,76
13820,inside,99.0,93.0,76,76
13821,space,99.0,96.0,76,76
13822,calling,99.0,96.0,75,75
13824,imagination,99.0,96.0,75,75
13825,laughing,99.0,96.0,74,74
13827,wounded,99.0,97.0,74,74
13828,club,99.0,89.0,73,73
13830,movement,99.0,99.0,73,73
13831,stream,99.0,90.0,73,73
13832,study,99.0,95.0,73,73
13833,sufficient,99.0,93.0,73,73
13834,brain,99.0,89.0,72,72
13835,breast,99.0,96.0,72,72
13836,gentle,99.0,100.0,72,72
13837,individual,99.0,93.0,72,72
13838,middle,99.0,99.0,72,72
13839,fashion,99.0,97.0,71,71
13840,information,99.0,97.0,71,71
13841,interested,99.0,94.0,71,71
13843,shadow,99.0,100.0,71,71
13846,authority,99.0,100.0,70,70
13847,charge,99.0,99.0,70,70
13848,hidden,99.0,93.0,70,70
13849,noble,99.0,96.0,70,70
13850,smoke,99.0,96.0,70,70
13851,streets,99.0,94.0,70,70
13853,surface,99.0,99.0,70,70
13854,busy,99.0,99.0,69,69
13855,desired,99.0,93.0,69,69
13856,prevent,99.0,100.0,69,69
13857,usually,99.0,96.0,69,69
13858,cloud,99.0,94.0,68,68
13859,consider,99.0,96.0,68,68
13860,curious,99.0,97.0,68,68
13861,eighty,99.0,59.0,68,68
13863,conscious,99.0,96.0,67,67
13864,pray,99.0,66.0,67,67
13865,seventeen,99.0,64.0,67,67
13866,skin,99.0,81.0,67,67
13867,great,100.0,97.0,1205,1205
13869,much,100.0,98.0,1186,1186
13870,never,100.0,99.0,1140,1140
13871,first,100.0,99.0,1046,1046
13872,many,100.0,98.0,869,869
13873,most,100.0,99.0,867,867
13874,people,100.0,100.0,753,753
13875,something,100.0,99.0,588,588
13876,against,100.0,97.0,532,532
13878,moment,100.0,99.0,517,517
13879,between,100.0,100.0,479,479
13880,morning,100.0,99.0,470,470
13881,also,100.0,97.0,452,452
13882,perhaps,100.0,99.0,450,450
13883,quite,100.0,99.0,441,441
13884,myself,100.0,99.0,440,440
13885,water,100.0,99.0,437,437
13886,voice,100.0,98.0,434,434
13887,name,100.0,95.0,428,428
13888,black,100.0,97.0,326,326
13889,nature,100.0,99.0,319,319
13890,keep,100.0,96.0,313,313
13891,often,100.0,95.0,310,310
13892,coming,100.0,92.0,289,289
13893,really,100.0,97.0,287,287
13894,thousand,100.0,74.0,278,278
13895,city,100.0,97.0,274,274
13896,order,100.0,92.0,274,274
13897,sometimes,100.0,99.0,274,274
13898,friend,100.0,95.0,272,272
13899,beautiful,100.0,99.0,261,261
13900,six,100.0,89.0,256,256
13901,possible,100.0,99.0,244,244
13902,second,100.0,99.0,241,241
13903,human,100.0,99.0,237,237
13904,person,100.0,98.0,236,236
13905,question,100.0,98.0,232,232
13906,therefore,100.0,96.0,228,228
13907,business,100.0,99.0,226,226
13908,different,100.0,100.0,224,224
13909,certainly,100.0,97.0,222,222
13910,reason,100.0,98.0,214,214
13911,eighteen,100.0,57.0,209,209
13913,number,100.0,98.0,190,190
13914,deep,100.0,86.0,187,187
13915,glad,100.0,90.0,187,187
13916,garden,100.0,97.0,167,167
13917,pleasure,100.0,99.0,161,161
13918,purpose,100.0,99.0,159,159
13919,sister,100.0,97.0,159,159
13920,public,100.0,98.0,158,158
13921,fifty,100.0,81.0,157,157
13922,except,100.0,93.0,156,156
13923,real,100.0,97.0,154,154
13924,hardly,100.0,97.0,152,152
13926,property,100.0,99.0,146,146
13927,covered,100.0,97.0,145,145
13928,account,100.0,91.0,142,142
13929,happiness,100.0,99.0,142,142
13930,army,100.0,96.0,141,141
13931,wonderful,100.0,99.0,141,141
13932,society,100.0,97.0,139,139
13933,expression,100.0,97.0,134,134
13934,easily,100.0,95.0,132,132
13935,terrible,100.0,97.0,131,131
13936,waiting,100.0,96.0,131,131
13937,danger,100.0,96.0,128,128
13938,secret,100.0,94.0,128,128
13939,usual,100.0,98.0,128,128
13940,chapter,100.0,100.0,127,127
13941,probably,100.0,100.0,127,127
13942,slowly,100.0,97.0,126,126
13943,history,100.0,98.0,125,125
13944,spring,100.0,94.0,125,125
13945,brown,100.0,95.0,122,122
13946,scarcely,100.0,94.0,121,121
13947,single,100.0,99.0,121,121
13948,visit,100.0,94.0,121,121
13949,conversation,100.0,99.0,120,120
13950,palace,100.0,93.0,120,120
13951,wrong,100.0,97.0,117,117
13953,pleasant,100.0,98.0,113,113
13954,condition,100.0,90.0,112,112
13955,knowledge,100.0,98.0,109,109
13956,personal,100.0,100.0,108,108
13957,forget,100.0,98.0,107,107
13958,journey,100.0,87.0,107,107
13959,various,100.0,100.0,107,107
13960,direction,100.0,99.0,106,106
13961,anxious,100.0,88.0,105,105
13962,dressed,100.0,90.0,104,104
13963,darkness,100.0,100.0,102,102
13965,exactly,100.0,100.0,102,102
13966,somewhat,100.0,94.0,102,102
13967,fast,100.0,97.0,101,101
13968,simple,100.0,98.0,101,101
13969,yellow,100.0,90.0,101,101
13970,according,100.0,97.0,99,99
13971,difficult,100.0,100.0,99,99
13972,important,100.0,96.0,99,99
13973,stranger,100.0,96.0,97,97
13974,enemy,100.0,91.0,96,96
13975,hung,100.0,77.0,96,96
13976,obliged,100.0,80.0,95,95
13977,guess,100.0,81.0,94,94
13978,narrow,100.0,96.0,94,94
13979,considerable,100.0,62.0,93,93
13981,future,100.0,100.0,92,92
13982,game,100.0,93.0,92,92
13983,perfect,100.0,97.0,92,92
13984,growing,100.0,99.0,91,91
13985,spot,100.0,97.0,91,91
13986,determined,100.0,98.0,89,89
13987,equal,100.0,88.0,89,89
13988,presently,100.0,96.0,89,89
13989,sorry,100.0,94.0,89,89
13990,group,100.0,98.0,88,88
13991,opening,100.0,95.0,88,88
13992,smiling,100.0,95.0,88,88
13993,telling,100.0,91.0,88,88
13994,expect,100.0,97.0,87,87
13995,frightened,100.0,98.0,87,87
13997,greatly,100.0,95.0,87,87
13998,difficulty,100.0,100.0,86,86
14000,main,100.0,85.0,86,86
14001,respect,100.0,90.0,86,86
14002,vain,100.0,85.0,85,85
14003,sympathy,100.0,98.0,84,84
14004,lucy,100.0,96.0,83,83
14005,start,100.0,92.0,83,83
14007,moving,100.0,98.0,82,82
14008,satisfied,100.0,98.0,82,82
14009,speech,100.0,99.0,82,82
14010,higher,100.0,88.0,81,81
14011,opposite,100.0,95.0,81,81
14012,period,100.0,95.0,81,81
14013,united,100.0,96.0,81,81
14014,watching,100.0,99.0,81,81
14015,meaning,100.0,96.0,80,80
14016,ordinary,100.0,96.0,80,80
14017,trail,100.0,96.0,80,80
14018,blow,100.0,95.0,79,79
14019,complete,100.0,99.0,79,79
14020,resolved,100.0,92.0,79,79
14021,sixteen,100.0,67.0,79,79
14022,curiosity,100.0,99.0,78,78
14023,former,100.0,97.0,78,78
14024,generally,100.0,97.0,78,78
14025,memory,100.0,99.0,78,78
14027,surely,100.0,85.0,78,78
14029,excited,100.0,97.0,77,77
14030,passage,100.0,100.0,77,77
14032,shining,100.0,94.0,77,77
14033,absence,100.0,97.0,76,76
14034,chamber,100.0,97.0,76,76
14035,imagine,100.0,91.0,76,76
14036,noise,100.0,100.0,76,76
14037,excellent,100.0,92.0,75,75
14038,excitement,100.0,97.0,75,75
14040,sixty,100.0,75.0,75,75
14041,trust,100.0,96.0,75,75
14042,coast,100.0,97.0,74,74
14043,fully,100.0,96.0,74,74
14044,interesting,100.0,100.0,74,74
14045,search,100.0,93.0,74,74
14046,train,100.0,92.0,74,74
14048,habit,100.0,99.0,73,73
14049,mistake,100.0,95.0,73,73
14051,nation,100.0,97.0,72,72
14052,physical,100.0,99.0,72,72
14053,directly,100.0,97.0,71,71
14054,suffering,100.0,99.0,71,71
14055,working,100.0,99.0,71,71
14057,contrary,100.0,100.0,70,70
14058,corporal,100.0,96.0,70,70
14059,sprang,100.0,67.0,70,70
14061,huge,100.0,94.0,69,69
14062,material,100.0,96.0,69,69
14063,powerful,100.0,99.0,69,69
14064,proper,100.0,100.0,69,69
14065,century,100.0,99.0,68,68
14066,priest,100.0,90.0,68,68
14067,religion,100.0,97.0,68,68
14068,remarkable,100.0,97.0,68,68
14069,stick,100.0,90.0,68,68
14071,support,100.0,99.0,67,67
14072,system,100.0,99.0,67,67
14073,difference,100.0,98.0,66,66
14074,supper,100.0,94.0,66,66
14075,opportunity,100.0,98.0,65,65
14076,seldom,100.0,92.0,65,65
14077,splendid,100.0,77.0,65,65
14078,temper,100.0,89.0,65,65
14079,college,100.0,100.0,64,64
14080,control,100.0,98.0,64,64
14081,dreadful,100.0,97.0,64,64
14082,absolutely,100.0,97.0,63,63
14083,colonel,100.0,94.0,63,63
14084,conduct,100.0,98.0,63,63
14085,daily,100.0,95.0,63,63
14086,flat,100.0,98.0,63,63
14087,hunting,100.0,92.0,63,63
14088,cabin,100.0,60.0,62,62
14089,capable,100.0,98.0,62,62
14090,couple,100.0,94.0,62,62
14091,example,100.0,100.0,62,62
14092,kitchen,100.0,98.0,62,62
14094,possibly,100.0,98.0,62,62
14095,prisoner,100.0,89.0,62,62
14096,professor,100.0,92.0,62,62
14097,victory,100.0,95.0,62,62
14098,famous,100.0,97.0,61,61
14099,laughter,100.0,90.0,61,61
14100,particularly,100.0,97.0,61,61
14101,political,100.0,98.0,61,61
14102,visible,100.0,98.0,61,61
14103,wedding,100.0,98.0,61,61
14104,affection,100.0,97.0,60,60
14105,awful,100.0,32.0,60,60
14107,message,100.0,98.0,60,60
14109,extraordinary,100.0,100.0,59,59
14110,innocent,100.0,83.0,59,59
14111,kingdom,100.0,100.0,59,59
14113,plenty,100.0,98.0,59,59
14114,removed,100.0,83.0,59,59
14116,popular,100.0,100.0,58,58
14117,prison,100.0,98.0,58,58
14118,progress,100.0,98.0,58,58
14119,satisfaction,100.0,95.0,58,58
14120,acquaintance,100.0,79.0,57,57
14121,confidence,100.0,96.0,57,57
14122,entrance,100.0,88.0,57,57
14123,hurried,100.0,67.0,57,57
14126,truly,100.0,96.0,57,57
14127,virtue,100.0,95.0,57,57
14128,actually,100.0,100.0,56,56
14130,german,100.0,93.0,56,56
14132,safety,100.0,98.0,56,56
14134,anger,100.0,96.0,55,55
14135,closely,100.0,96.0,55,55
14136,entire,100.0,98.0,55,55
14137,evident,100.0,87.0,55,55
14138,intelligence,100.0,100.0,55,55
14139,national,100.0,100.0,55,55
14140,naturally,100.0,98.0,55,55
14141,provided,100.0,96.0,55,55
14142,rapidly,100.0,100.0,55,55
14143,religious,100.0,98.0,55,55
14144,sorrow,100.0,93.0,55,55
14145,trade,100.0,100.0,55,55
14146,willing,100.0,96.0,55,55
14147,armed,100.0,74.0,54,54
14149,brave,100.0,96.0,54,54
14150,choice,100.0,98.0,54,54
14151,dignity,100.0,100.0,54,54
14153,marked,100.0,94.0,54,54
14154,moreover,100.0,94.0,54,54
14155,slight,100.0,94.0,54,54
14156,softly,100.0,87.0,54,54
14159,ended,100.0,85.0,53,53
14160,explanation,100.0,96.0,53,53
14161,freedom,100.0,100.0,53,53
14164,rage,100.0,94.0,53,53
14165,rule,100.0,89.0,53,53
14166,acquainted,100.0,73.0,52,52
14167,chosen,100.0,92.0,52,52
14168,completely,100.0,94.0,52,52
14169,station,100.0,96.0,52,52
14170,administration,100.0,98.0,51,51
14171,approaching,100.0,96.0,51,51
14172,comfortable,100.0,98.0,51,51
14174,consciousness,100.0,98.0,51,51
14175,consideration,100.0,98.0,51,51
14176,fleet,100.0,90.0,51,51
14177,flight,100.0,92.0,51,51
14178,listening,100.0,90.0,51,51
14179,rolled,100.0,82.0,51,51
14180,somewhere,100.0,100.0,51,51
14181,alarm,100.0,90.0,50,50
14182,bowed,100.0,84.0,50,50
14183,brief,100.0,96.0,50,50
14184,frequently,100.0,100.0,50,50
14185,precious,100.0,100.0,50,50
14187,report,100.0,94.0,50,50
14188,style,100.0,88.0,50,50
14189,beheld,100.0,94.0,49,49
14192,directed,100.0,96.0,49,49
14193,dying,100.0,76.0,49,49
14195,foolish,100.0,92.0,49,49
14196,lover,100.0,88.0,49,49
14197,melancholy,100.0,98.0,49,49
14198,military,100.0,100.0,49,49
14199,mystery,100.0,100.0,49,49
14201,resolution,100.0,94.0,49,49
14202,sacrifice,100.0,100.0,49,49
14203,sailed,100.0,90.0,49,49
14206,swept,100.0,82.0,49,49
14207,temple,100.0,96.0,49,49
14208,ashamed,100.0,81.0,48,48
14209,credit,100.0,100.0,48,48
14210,extremely,100.0,98.0,48,48
14211,governor,100.0,94.0,48,48
14212,million,100.0,98.0,48,48
14213,pool,100.0,92.0,48,48
14214,portion,100.0,98.0,48,48
14215,store,100.0,96.0,48,48
14216,struggle,100.0,94.0,48,48
14217,agreeable,100.0,98.0,47,47
14219,clever,100.0,100.0,47,47
14220,education,100.0,98.0,47,47
14222,firm,100.0,83.0,47,47
14224,marguerite,100.0,77.0,47,47
14225,newspaper,100.0,100.0,47,47
14226,nineteen,100.0,64.0,47,47
14227,ocean,100.0,87.0,47,47
14229,similar,100.0,96.0,47,47
14230,treatment,100.0,94.0,47,47
14231,universal,100.0,96.0,47,47
14232,breaking,100.0,91.0,46,46
14233,bridge,100.0,96.0,46,46
14234,careful,100.0,100.0,46,46
14237,forehead,100.0,98.0,46,46
14238,jeff,100.0,74.0,46,46
14239,method,100.0,93.0,46,46
14240,official,100.0,98.0,46,46
14242,crying,100.0,73.0,45,45
14243,exhausted,100.0,98.0,45,45
14244,household,100.0,98.0,45,45
14245,parted,100.0,93.0,45,45
14246,rank,100.0,91.0,45,45
14247,shouting,100.0,93.0,45,45
14248,skill,100.0,82.0,45,45
14249,trip,100.0,96.0,45,45
14250,accomplished,100.0,95.0,44,44
14254,commander,100.0,98.0,44,44
14255,connection,100.0,98.0,44,44
14257,energy,100.0,100.0,44,44
14258,friendly,100.0,100.0,44,44
14259,funny,100.0,100.0,44,44
14260,mercy,100.0,95.0,44,44
14261,owner,100.0,93.0,44,44
14262,pick,100.0,86.0,44,44
14263,sensible,100.0,98.0,44,44
14264,slightly,100.0,100.0,44,44
14266,trembling,100.0,98.0,44,44
14267,unusual,100.0,93.0,44,44
14269,argument,100.0,100.0,43,43
14270,beloved,100.0,91.0,43,43
14271,branch,100.0,91.0,43,43
14273,discovery,100.0,100.0,43,43
14274,failure,100.0,100.0,43,43
14275,haste,100.0,77.0,43,43
14276,machine,100.0,98.0,43,43
14277,merchant,100.0,91.0,43,43
14278,severe,100.0,88.0,43,43
